planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
1100311,Karl-Marx-Allee,1627,1476,1261,38,87,63,1160,45,784,40,566.1379310344828,525.5,194.86,440.21875,431.5,106.51,514.4035087719299,483.0,168.3,637.9333333333333,632.0,106.35,717.6476888888888,670.76,189.7,882.0,695.0,437.55
1100312,Heine-Viertel West,1192,1088,911,21,58,46,826,24,540,18,577.1404358353511,541.5,171.51,518.0666666666667,498.0,122.13,623.5,613.5,120.42,661.060606060606,656.0,72.83,838.5569999999999,752.4045000000001,286.03,881.1111111111111,753.5,375.11
1100313,Heine-Viertel Ost,1162,1055,904,14,62,45,831,23,618,21,558.4139590854393,525.0,168.74,430.2142857142857,432.0,98.13,559.3846153846154,531.0,160.79,642.3333333333334,618.0,161.01,672.7536086956522,605.78,194.87,883.1891891891892,820.0,405.52
1100414,Nordbahnhof,363,335,274,3,19,9,252,5,145,5,612.8174603174604,556.5,230.6,431.0,431.0,,553.8235294117648,534.0,80.14,662.9230769230769,658.0,73.47,711.6832,718.52,100.87,953.125,861.5,446.5
1100415,Invalidenstraße,1022,923,815,24,58,41,729,25,476,24,575.3566529492456,543.0,174.48,490.5263157894737,482.0,84.72,578.0232558139535,563.0,127.47,663.2093023255813,614.0,168.42,732.8233600000001,709.383,181.9,873.0322580645161,679.0,412.62
1100416,Arkonaplatz,941,862,742,10,40,39,670,6,416,6,587.9134328358209,542.5,209.49,474.0,447.0,91.07,531.1071428571429,504.0,94.35,590.6363636363636,565.5,109.62,742.6233333333333,733.05,95.88,889.0,648.5,501.48
1200517,Huttenkiez,786,648,577,15,74,64,507,39,280,34,614.4635108481262,580.0,188.37,471.5,456.5,97.44,626.8333333333334,611.0,126.97,716.7741935483871,691.5,152.83,766.0921794871795,734.794,151.7,841.6595744680851,754.0,304.0
1200518,Beusselkiez,826,765,632,11,32,29,580,10,330,8,605.4931034482759,577.5,178.85,492.8888888888889,491.0,59.3,630.2272727272727,606.5,212.25,660.5,646.5,147.53,755.9672999999999,677.9285,234.19,787.55,728.5,352.55
1200519,Emdener Straße,988,903,765,14,41,44,684,16,339,14,632.8406432748538,603.5,174.91,490.27272727272725,512.0,74.42,646.1304347826087,563.0,219.04,709.8275862068965,703.0,122.22,769.9468124999999,732.168,162.84,786.1142857142858,709.0,252.94
1200520,Bremer Straße,1017,893,756,23,78,46,670,20,392,15,609.8268656716418,575.0,179.33,510.1875,538.5,108.95,591.675,544.5,155.51,731.3030303030303,724.0,182.81,855.1707000000002,802.9485,234.97,795.0769230769231,703.0,340.47
1200521,Zwinglistraße,570,519,428,8,24,27,378,5,233,5,575.2248677248677,554.5,168.35,442.0,438.5,54.8,499.35714285714283,485.5,94.61,561.75,574.5,66.43,636.9594,621.307,84.04,664.695652173913,619.0,230.08
1200522,Elberfelder Straße,1162,1102,923,19,22,36,803,4,493,4,576.706102117061,550.0,198.17,427.0,405.5,106.06,550.4166666666666,553.5,91.17,682.5555555555555,725.0,116.44,773.5815,765.1995,59.26,605.9333333333333,493.5,299.31
1200623,Stephankiez,1266,1154,1010,16,53,59,919,22,546,16,603.892274211099,569.0,185.37,499.84615384615387,532.0,118.7,604.5,577.0,128.1,700.6969696969697,677.0,174.43,802.4409999999999,781.7365,134.82,814.5,782.0,320.3
1200624,Heidestraße,618,555,472,16,22,41,424,7,276,4,569.3985849056604,537.5,181.83,427.7,417.5,93.79,564.3571428571429,515.5,140.19,734.2142857142857,714.0,187.7,923.0579999999999,860.007,212.98,790.09375,682.0,322.04
1200625,Lübecker Straße,991,922,781,27,35,34,709,7,439,4,600.1763046544429,555.0,191.77,486.6,443.0,100.91,630.047619047619,574.0,161.07,699.4583333333334,656.0,169.27,828.1502857142857,810.4,83.61,701.0,626.0,272.92
1200626,Thomasiusstraße,739,679,583,9,27,33,522,2,351,2,567.2758620689655,528.0,184.96,452.2,441.0,81.56,574.375,512.0,143.91,626.4615384615385,559.0,199.72,759.0135,759.0135,121.03,832.92,732.0,338.01
1200627,Zillesiedlung,828,790,668,18,27,11,597,11,372,10,584.7705192629816,543.0,187.81,434.0,432.0,81.32,587.6428571428571,529.0,135.36,716.4666666666667,612.0,226.3,764.2446363636362,729.527,197.33,649.3,716.5,270.52
1200628,Lüneburger Straße,2137,1952,1813,49,133,51,1605,74,1065,57,555.6922118380062,505.0,206.24,409.5357142857143,407.5,80.48,527.4134615384615,475.5,178.42,694.5142857142857,695.0,171.05,817.1402837837836,795.8720000000001,148.98,863.1621621621622,764.0,393.47
1200629,Hansaviertel,802,721,628,18,52,29,545,16,330,12,592.8752293577982,559.0,176.27,525.3333333333334,519.5,112.63,597.48,601.0,134.61,633.2083333333334,610.0,109.47,832.106625,836.325,179.24,720.84,620.0,277.5
1300730,Drontheimer Straße,1395,1065,902,27,29,48,799,9,398,8,637.8660826032541,601.0,192.27,532.2941176470588,541.0,102.32,562.3809523809524,544.0,106.75,746.6666666666666,730.0,91.63,819.8396666666666,729.943,254.16,876.7906976744187,743.0,359.91
1300731,Koloniestraße,1126,1048,843,24,35,43,762,14,294,11,673.1850393700787,641.5,196.14,529.578947368421,491.0,224.24,574.3684210526316,582.0,72.2,741.2777777777778,693.5,120.74,853.6417857142858,767.7170000000001,388.27,918.125,787.0,342.85
1300732,Soldiner Straße,1053,986,791,15,23,43,721,9,319,6,669.8613037447989,617.0,222.27,530.1818181818181,516.0,154.85,627.9333333333333,630.0,78.82,770.0,726.0,167.89,894.4475555555556,762.63,296.35,992.9032258064516,941.0,418.88
1300733,Gesundbrunnen,1629,1502,1249,29,56,71,1126,21,611,18,617.1181172291297,580.5,196.06,452.6818181818182,486.5,102.28,578.4651162790698,559.0,117.39,693.8529411764706,679.5,117.64,789.3841428571429,804.657,141.63,888.7678571428571,739.5,374.82
1300834,Brunnenstraße,2065,1913,1634,39,67,85,1470,23,952,19,577.0489795918368,534.0,187.13,448.4642857142857,442.0,68.6,559.7906976744187,539.0,162.37,641.4358974358975,612.0,143.2,823.7636086956525,791.477,208.97,922.6478873239437,741.0,404.85
1300835,Humboldthain Süd,1516,1425,1171,21,50,41,1055,11,653,10,593.6369668246446,542.0,206.33,492.0,481.0,124.46,547.6857142857143,545.0,98.45,657.6153846153846,641.5,125.8,721.7155454545455,741.747,133.41,1082.0967741935483,1084.0,436.7
1300836,Humboldthain Nordwest,2396,2168,1786,38,112,114,1608,29,1078,25,551.2406716417911,514.0,204.93,447.35714285714283,439.0,109.58,553.9295774647887,507.0,172.21,707.2096774193549,693.5,99.95,756.3850344827587,733.82,145.62,813.6736842105263,637.0,412.27
1400937,Afrikanische Straße,1614,1505,1243,41,52,57,1131,7,568,6,628.7382847038019,599.0,193.64,476.6111111111111,451.0,89.28,629.3684210526316,614.0,122.75,727.3684210526316,740.0,102.66,855.2637142857142,763.46,201.12,947.0454545454545,960.0,300.68
1400938,Kameruner Straße,2809,1184,997,38,48,56,896,10,540,9,581.859375,555.0,188.81,458.1290322580645,450.0,97.52,598.3142857142857,571.0,137.39,697.9375,700.0,126.3,843.2516000000002,832.358,72.31,873.2916666666666,810.0,341.38
1400939,Glasgower Straße,785,723,600,10,33,29,549,10,330,6,577.7377049180328,551.0,194.22,445.875,462.5,74.66,523.1111111111111,470.0,166.92,719.4736842105264,728.0,208.76,818.4933000000001,808.9205,212.29,790.0,590.0,414.95
1400940,Schillerpark,1040,983,822,17,26,31,754,2,408,2,619.2970822281167,574.0,193.64,479.26666666666665,473.0,66.88,576.9230769230769,594.0,125.44,730.6363636363636,735.0,183.8,784.9865,784.9865,1.33,819.75,814.5,296.1
1400941,Londoner Straße,585,560,449,16,7,18,416,1,194,1,632.3293269230769,614.0,161.58,517.3076923076923,487.0,122.36,845.4,638.0,398.01,808.0,809.0,48.38,857.27,857.27,,718.9230769230769,679.0,227.74
1400942,Westliche Müllerstraße,1157,1062,926,33,45,49,822,17,532,15,571.4002433090025,531.0,182.03,448.8076923076923,439.5,82.34,557.8965517241379,552.0,117.21,698.5806451612904,687.0,169.27,767.9079411764704,742.687,165.5,837.7857142857143,845.5,275.7
1401043,Antonstraße,1099,1048,872,24,20,31,780,5,494,5,579.0320512820513,532.0,222.05,411.5,381.5,107.65,513.8888888888889,477.0,105.59,687.5454545454545,634.0,159.63,763.0527999999999,769.74,36.02,764.074074074074,633.0,345.6
1401044,Uferstraße,1177,1102,907,26,33,42,794,7,515,7,563.2544080604534,536.0,188.84,420.42105263157896,426.0,99.65,508.23809523809524,489.0,85.78,771.25,741.5,177.46,783.959,785.08,64.0,971.9333333333333,987.5,375.12
1401045,Schwedenstraße,1020,948,823,24,33,39,738,9,418,9,597.9430894308944,572.0,184.0,491.0,507.0,87.98,546.4,546.5,71.12,760.1333333333333,745.0,126.95,698.0390000000001,665.043,105.0,986.6176470588235,931.5,364.87
1401046,Nordufer,843,780,653,16,27,36,595,9,339,8,603.7529411764706,579.0,183.19,507.7857142857143,507.5,91.59,586.4444444444445,543.5,118.03,709.0,671.0,131.75,772.5072222222221,718.407,131.34,820.36,770.0,296.4
1401047,Sparrplatz,1007,957,807,20,22,28,712,6,474,6,566.306179775281,529.5,188.47,473.52941176470586,482.0,71.99,569.5833333333334,538.0,126.23,698.1666666666666,695.0,76.8,777.0889999999999,804.315,95.84,983.08,943.0,450.57
1401048,Leopoldplatz,1173,1089,901,15,45,39,818,15,504,14,590.083129584352,543.0,182.44,462.57142857142856,453.0,25.99,543.5,515.5,120.99,744.2307692307693,756.0,183.89,780.627,827.603,123.82,850.8,748.0,364.61
1401049,Schulstraße,1815,1412,1152,34,39,43,1046,5,621,5,599.2906309751434,558.0,196.61,488.9032258064516,470.0,86.18,597.3461538461538,564.0,149.83,666.7692307692307,631.0,142.5,809.5428,821.77,56.82,952.1142857142858,1060.0,386.14
2100101,Askanischer Platz,1169,1051,884,23,66,52,802,29,487,21,595.1546134663341,573.0,173.14,425.88235294117646,442.0,62.94,603.5294117647059,581.0,149.39,717.28,725.0,111.43,820.6993448275862,806.676,143.26,802.0238095238095,760.5,207.31
2100102,Mehringplatz,1397,1264,1057,23,90,43,956,22,632,20,572.2343096234309,538.0,182.13,460.15,415.5,155.53,580.84375,553.5,153.38,695.4032258064516,665.5,130.98,724.5466818181818,714.24,133.85,829.3142857142857,708.0,328.63
2100103,Am Berlin Museum,570,523,432,2,22,25,396,8,285,8,560.1287878787879,518.5,172.48,430.5,430.5,120.92,534.7142857142857,521.5,68.38,698.1538461538462,661.0,123.73,688.9780000000001,639.4704999999999,127.66,707.375,595.0,317.75
2100104,Moritzplatz,873,806,683,21,36,30,604,8,453,8,537.2384105960265,496.5,174.95,399.3333333333333,432.0,116.21,550.5714285714286,541.0,99.06,590.8846153846154,585.5,131.36,663.7192500000001,663.8534999999999,97.99,824.0384615384615,647.5,443.42
2100105,Prinzenstraße,1201,1099,905,17,39,63,816,14,617,14,520.0477941176471,474.0,168.39,426.6,414.0,98.12,465.42424242424244,467.0,134.14,595.95,558.0,89.45,630.4188571428573,628.8685,96.59,699.1454545454545,614.0,289.06
2100106,Wassertorplatz,1187,1087,966,32,49,51,860,9,672,8,516.1790697674419,466.5,191.9,398.17391304347825,396.0,51.49,486.625,443.5,166.48,589.3333333333334,592.0,202.01,672.268111111111,641.627,156.57,690.125,583.0,379.35
2200207,Gleisdreieck,436,372,336,5,47,16,294,26,133,17,661.5102040816327,627.0,185.03,601.0,601.0,50.91,649.1142857142858,637.0,91.73,727.90625,702.0,120.24,906.7095384615385,813.332,382.77,1109.357142857143,1120.0,458.34
2200208,Rathaus Yorckstraße,856,785,694,16,40,31,628,13,403,11,576.9171974522293,535.5,194.44,417.5,380.0,95.38,586.3333333333334,570.0,139.34,736.5555555555555,754.0,83.82,781.3326153846155,757.62,138.28,788.6785714285714,797.0,258.75
2200209,Viktoriapark,818,742,646,20,27,49,580,7,388,7,569.7137931034483,542.0,156.19,488.64285714285717,479.5,133.57,572.8,565.0,117.69,741.0,697.0,150.51,734.5994285714286,727.04,82.37,799.4,746.0,263.88
2200210,Urbanstraße,1307,1179,1014,29,52,75,908,11,674,11,511.9019823788546,471.5,177.07,429.69565217391306,434.0,105.76,515.6857142857143,444.0,185.21,686.65,642.5,141.59,698.9778181818181,734.74,133.95,620.6865671641791,526.0,323.36
2200211,Chamissokiez,1290,1198,1032,28,48,44,930,14,595,10,578.7139784946237,542.0,173.4,466.35,473.0,83.84,570.7428571428571,546.0,99.05,723.1428571428571,693.0,131.14,832.5019999999998,722.02,250.54,781.65625,706.5,344.18
2200212,Graefekiez Süd,923,844,720,17,52,27,644,12,425,9,575.9006211180124,537.5,188.03,492.0,471.0,82.31,518.5428571428571,493.0,112.43,684.3076923076923,627.5,164.62,756.9163333333332,710.7055,139.69,726.3478260869565,642.0,321.77
2200213,Graefekiez Nord,1868,1139,1002,28,81,87,869,18,599,13,564.560414269275,528.0,173.85,476.52941176470586,419.0,136.05,563.1320754716982,503.0,203.89,742.925,678.0,209.21,817.0760555555554,779.1465000000001,187.52,840.7121212121212,667.0,424.24
2300314,Oranienplatz,1211,1112,991,35,53,46,875,8,691,8,511.1154285714286,471.0,165.15,444.5,413.5,109.29,500.39285714285717,464.0,138.65,668.55,627.0,175.65,588.343625,612.675,70.22,788.35,690.0,320.38
2300315,Lausitzer Platz,1047,960,794,31,51,35,694,14,536,14,505.2319884726225,463.0,188.31,394.85714285714283,374.0,91.52,475.28125,425.0,164.44,579.9655172413793,588.0,164.62,611.0660714285714,616.4715,69.84,678.0,580.0,296.47
2300316,Köpenicker Straße,751,679,571,20,37,33,504,6,385,6,527.6448412698413,491.0,158.39,435.3125,441.5,52.98,501.45454545454544,470.0,111.51,654.7391304347826,598.0,222.16,659.722,610.9495,117.83,1028.7826086956522,1019.0,416.25
2300417,Reichenberger Straße West,1043,951,808,23,46,45,716,12,555,11,501.1480446927374,461.5,185.01,421.14285714285717,414.0,92.75,518.1724137931035,488.0,149.9,718.6818181818181,699.0,164.57,682.3322499999999,631.0915,146.98,663.2631578947369,545.5,349.82
2300418,Reichenberger Straße Ost,916,811,716,17,53,51,618,8,393,8,565.1440129449838,518.0,205.45,399.44444444444446,431.0,63.99,597.8461538461538,514.5,222.74,696.2941176470588,708.0,123.54,675.10125,651.2035000000001,104.01,857.0555555555555,639.5,444.55
2300419,Wrangelkiez,1225,1140,1002,25,51,34,874,12,594,10,569.578947368421,518.5,195.73,452.61538461538464,427.0,113.43,516.6428571428571,500.0,96.23,642.7142857142857,591.0,183.16,756.76375,598.994,286.18,759.6666666666666,735.5,271.79
2400520,Barnimkiez,1714,969,832,29,49,35,756,22,482,20,586.2857142857143,545.5,205.85,500.0769230769231,469.0,144.67,588.5,582.5,91.91,655.5555555555555,629.5,129.96,727.5163181818181,710.5435,123.04,1120.655172413793,1197.0,471.21
2400521,Friedenstraße,972,901,789,16,26,44,708,5,502,5,551.3333333333334,522.0,173.33,445.42857142857144,455.0,48.86,506.6470588235294,505.0,71.81,679.2307692307693,666.0,90.19,670.9166,637.78,107.61,1013.5428571428571,1130.0,478.64
2400522,Richard-Sorge-Viertel,1127,1050,899,27,34,43,815,4,545,4,558.4907975460122,526.0,162.02,415.59090909090907,435.5,77.35,545.9411764705883,535.0,152.32,760.9285714285714,754.0,129.29,703.6834999999999,652.7470000000001,130.09,1068.3125,1175.5,386.23
2400623,Andreasviertel,2800,2608,2268,56,116,76,2033,38,1497,32,534.5086079685194,497.0,176.86,426.40909090909093,418.5,90.02,512.9761904761905,489.0,139.52,654.5,608.5,240.85,792.5507105263159,663.335,556.43,829.0172413793103,666.5,415.2
2400624,Weberwiese,1216,1121,933,20,56,39,829,15,590,12,523.7551266586248,481.0,198.57,361.1875,344.5,66.58,544.5882352941177,439.5,216.54,660.2777777777778,642.5,186.82,727.4081333333335,674.133,190.95,911.125,783.0,419.32
2400625,Wriezener Bahnhof,653,581,540,9,52,19,474,34,325,28,558.1856540084389,507.0,213.54,400.3333333333333,398.0,101.21,559.6315789473684,527.0,150.89,642.25,595.0,159.63,748.2560882352941,725.4649999999999,153.05,809.1538461538462,795.0,407.43
2500726,Hausburgviertel,686,603,511,9,33,50,464,9,282,7,588.0560344827586,552.5,177.96,510.25,480.5,83.33,567.9545454545455,540.5,118.27,655.3636363636364,629.0,156.99,746.6042222222221,701.014,153.93,851.5869565217391,713.0,376.12
2500727,Forckenbeckplatz,653,565,494,14,52,35,441,9,288,8,569.0929705215419,543.0,170.18,471.7692307692308,474.0,81.8,558.5416666666666,522.5,115.27,759.0,624.5,351.0,705.3546666666667,701.327,108.31,1038.5833333333333,1017.5,457.73
2500728,Samariterviertel,778,700,586,8,44,34,528,9,304,7,616.4166666666666,575.0,209.64,484.6666666666667,472.0,89.52,563.952380952381,542.0,76.34,670.8235294117648,617.0,143.8,741.7154444444444,694.063,174.53,989.4137931034483,863.0,426.95
2500729,Pettenkofer Straße,635,578,501,15,39,18,447,12,231,10,625.6845637583892,597.0,162.85,523.3846153846154,501.0,131.78,594.15,564.5,149.17,645.15,635.5,80.5,758.9594166666666,697.5699999999999,222.0,967.5,866.0,356.89
2500830,Niederbarnimstraße,410,363,316,3,27,20,293,4,196,4,569.8191126279863,540.0,178.67,359.0,356.0,10.82,539.0,518.0,93.53,656.9473684210526,655.0,179.37,716.791,722.8385000000001,126.83,895.9333333333333,764.0,417.54
2500831,Wismarplatz,675,610,505,11,41,24,463,10,290,9,593.6306695464363,554.0,184.38,480.8,494.5,86.08,551.7368421052631,539.0,88.77,678.0,656.0,126.78,709.4879,682.012,142.5,937.8421052631579,881.0,399.96
2500832,Traveplatz,808,727,615,17,45,36,548,13,325,8,609.4726277372263,566.0,193.97,471.1666666666667,490.5,137.51,602.8095238095239,570.0,125.09,695.5652173913044,671.0,103.57,832.411,853.997,175.36,992.2,878.0,428.84
2500833,Boxhagener Platz,850,764,650,18,39,47,579,8,390,7,554.6355785837651,505.0,189.54,442.1,450.5,37.93,498.4782608695652,506.0,109.15,625.4090909090909,626.5,164.29,702.958625,671.5565,126.38,912.5,782.0,450.33
2500834,Revaler Straße,1103,1027,928,22,35,41,817,13,542,10,570.0709914320686,532.0,195.28,485.06666666666666,443.0,230.45,599.55,577.0,235.96,686.125,704.5,142.55,746.6141538461538,680.094,155.48,952.8235294117648,712.0,513.14
2500835,Stralauer Kiez,1523,1399,1287,29,59,65,1147,15,664,12,607.0697471665213,566.0,202.53,491.30434782608694,480.0,148.02,605.1764705882352,563.5,175.26,740.6774193548387,678.0,268.35,766.2467333333334,736.154,195.85,886.7592592592592,817.0,372.75
2500836,Stralauer Halbinsel,399,359,304,11,8,31,277,2,98,1,676.0505415162455,641.0,162.98,592.3636363636364,587.0,132.17,738.5714285714286,691.0,138.23,774.3333333333334,800.0,171.14,942.596,942.596,109.28,1242.2,1222.0,407.88
3100101,Bucher Forst,658,586,493,18,29,43,411,8,131,0,751.2238442822385,682.0,248.52,639.0833333333334,610.5,202.46,812.6153846153846,853.0,293.07,971.4166666666666,908.0,268.6,1030.663375,988.9200000000001,110.76,947.9333333333333,920.0,158.55
3100102,Klinikum Buch,829,514,443,15,30,18,347,8,162,1,675.5936599423632,613.0,262.97,649.0833333333334,702.5,195.64,669.9285714285714,669.5,143.45,751.0,778.0,145.14,971.110875,984.9449999999999,87.85,928.0,814.5,301.81
3100103,Karower Chaussee,1286,1197,991,16,51,36,752,9,469,1,625.4667553191489,566.5,218.53,465.5,487.0,91.84,741.1071428571429,737.5,89.35,843.7368421052631,833.0,105.77,980.0128888888889,976.643,127.65,832.5294117647059,865.0,225.08
3200204,Blankenfelde,388,362,302,6,9,16,262,2,78,1,799.2022900763359,760.0,301.54,485.0,532.0,200.17,607.0,607.0,,745.0,745.0,,1257.6979999999999,1257.6979999999999,517.73,913.3333333333334,876.0,302.35
3200205,Uhlandstraße,873,820,696,18,14,39,598,3,124,2,746.747491638796,705.0,204.73,590.4375,546.0,136.3,587.6666666666666,599.0,60.91,739.4444444444445,741.0,99.49,821.8513333333334,813.73,103.41,812.8,824.0,273.36
3200206,Pastor-Niemöller-Platz,750,693,588,17,18,35,517,8,184,7,694.2707930367504,652.0,196.86,499.46666666666664,508.0,89.33,544.3125,543.5,92.96,724.0,645.5,333.76,750.4756249999999,689.5665,182.34,929.9047619047619,889.0,320.88
3200207,Herthaplatz,991,913,782,15,25,53,677,8,247,5,707.4047267355983,659.0,230.3,568.1111111111111,593.0,181.3,543.0625,588.0,112.11,754.6363636363636,705.0,191.96,812.7775000000001,846.0205000000001,208.09,894.3225806451613,770.0,407.9
3200308,Nisbléstraße,401,385,316,9,3,13,270,0,106,0,698.8851851851852,640.5,237.58,625.5,614.0,109.6,623.0,623.0,,637.0,637.0,,,,,884.625,838.5,299.22
3200309,Eddastraße,562,523,425,9,17,21,386,1,130,0,714.5181347150259,678.5,234.55,589.25,565.0,84.56,645.2,626.5,213.65,767.4285714285714,645.0,300.62,1337.216,1337.216,,941.8181818181819,706.0,500.07
3200310,Krugpfuhl,761,726,584,15,14,21,497,0,137,0,762.8229376257545,702.0,241.58,611.8571428571429,605.0,100.07,747.0769230769231,669.0,282.15,614.5,614.5,37.48,,,,753.2222222222222,753.0,157.59
3300411,Karow Nord,1076,1030,861,21,15,30,702,1,385,1,640.2920227920227,578.0,236.81,588.0666666666667,504.0,218.48,676.7,656.5,123.44,795.8,763.0,95.44,828.424,828.424,,811.3846153846154,748.0,266.54
3300412,Karow Bahnhof,405,383,330,10,9,13,267,3,139,0,648.0224719101124,594.0,252.42,454.14285714285717,400.0,88.03,712.5,683.5,173.94,923.5,919.0,167.04,980.6343333333333,905.287,130.81,666.2222222222222,733.0,232.38
3300413,Karow Ost,251,240,204,12,5,6,176,0,97,0,605.6363636363636,559.5,223.83,471.44444444444446,393.0,186.75,709.3333333333334,709.0,120.5,838.5,838.5,9.19,,,,1121.5,1103.5,357.23
3300514,Blankenburg,769,724,611,11,15,30,546,2,201,0,692.2710622710623,654.0,197.57,726.375,725.5,213.42,632.3333333333334,584.0,101.87,852.5555555555555,715.0,269.17,1228.5900000000001,1228.5900000000001,87.78,866.1333333333333,753.0,324.55
3300515,Blankenburger Süden,16,14,13,0,1,1,10,0,2,0,778.5,761.5,216.0,,,,692.0,692.0,,,,,,,,845.0,845.0,
3300516,Heinersdorf,1142,1079,885,26,29,34,817,3,371,2,665.2399020807834,618.0,210.74,517.9,489.5,91.75,680.1111111111111,672.0,229.0,721.5,717.5,138.94,767.8669999999998,867.637,228.41,798.3,706.0,347.75
3300517,Märchenland,233,217,194,6,5,11,163,1,70,1,653.9815950920246,616.0,184.54,589.1666666666666,597.0,125.94,783.0,761.0,45.21,792.0,792.0,,781.577,781.577,,813.8,843.0,130.7
3400618,Rosenthal,436,412,349,6,9,15,307,3,39,2,781.0260586319218,750.0,193.75,627.6,644.0,80.04,743.8333333333334,648.5,257.42,750.75,738.0,99.6,933.3513333333334,833.837,293.17,1097.0,987.0,331.32
3400619,Wilhelmsruh,1118,1060,888,18,28,30,805,6,244,3,719.9577639751553,696.0,199.54,528.5882352941177,511.0,111.44,729.9333333333333,665.0,240.74,920.7142857142857,875.5,313.65,980.4783333333334,910.065,225.54,818.4761904761905,792.0,289.81
3400620,Schönholz,512,472,425,11,11,29,379,3,107,2,710.4010554089709,670.0,202.25,593.75,598.0,87.46,660.0,584.5,224.3,856.0,836.0,135.06,804.7733333333334,841.804,167.28,916.6666666666666,904.0,306.08
3400721,Florakiez,895,849,730,14,15,31,646,1,315,1,657.6919504643963,605.5,208.86,541.25,550.5,150.58,633.5454545454545,636.0,137.34,712.25,670.5,139.52,686.02,686.02,,823.7777777777778,840.5,334.59
