planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
1200522,Elberfelder Straße,1250,1158,1024,9,29,63,1024,29,589,7,569.9795698924731,558.0,169.9745710476388,525.8571428571429,514.0,114.30577204940057,541.4761904761905,545.0,153.83127739429943,673.8333333333334,657.5,185.22999626181368,732.75,687.0,118.36354409795516,829.8771929824561,828.0,323.1384085460815
1200623,Stephankiez,1174,1084,968,16,48,42,968,48,491,15,624.2044444444444,586.0,198.19057014319412,507.07142857142856,516.0,116.94342109013115,587.8333333333334,565.0,120.98228914066013,683.3461538461538,635.0,141.92277965363905,769.4117647058823,783.0,111.38730786288524,876.2105263157895,843.0,302.6724353644468
1200624,Heidestraße,409,344,309,2,35,30,309,35,196,14,565.4236111111111,523.0,181.43852511326475,497.0,497.0,62.22539674441618,596.1,557.0,119.7613575349774,722.7307692307693,695.5,193.64639065932687,838.2352941176471,792.0,118.220413535356,913.04,730.0,474.3405492540846
1200625,Lübecker Straße,864,797,687,20,39,28,687,39,371,17,613.1196850393701,570.0,192.85146907122328,498.7368421052632,489.0,112.35600271026574,612.1212121212121,570.0,222.02586526908266,807.4814814814815,687.0,290.70132311232993,787.5,755.5,162.05181107807533,907.0454545454545,877.5,367.14853323218586
1200626,Thomasiusstraße,728,672,586,11,29,27,586,29,311,4,610.9872262773723,569.5,197.2458302971783,469.25,453.5,71.29766576022769,539.304347826087,512.0,79.18300712021988,646.1052631578947,580.0,203.27072662853735,624.5,644.5,85.30924139075827,809.8260869565217,691.0,336.6864811085601
1200627,Zillesiedlung,662,638,539,3,13,11,539,13,279,6,615.0899795501023,580.0,193.6111958688811,529.0,529.0,33.94112549695428,528.5454545454545,522.0,173.05858177875123,779.0,766.5,152.90127533804286,722.8333333333334,700.0,95.53725276909874,1029.5454545454545,982.0,452.414050099323
1200628,Lüneburger Straße,2033,1823,1694,16,169,36,1694,169,954,74,575.119373776908,548.0,203.88387359701466,481.1,479.5,99.46127107796502,528.5714285714286,479.5,129.07558116321133,692.9924812030075,700.0,246.78258423647603,827.5,793.5,161.30717638914632,816.6923076923077,671.5,454.6220205164522
1200629,Hansaviertel,803,746,681,14,22,35,681,22,352,8,608.152733118971,572.0,180.83675831193514,502.6666666666667,461.5,120.61308034999833,604.125,605.0,82.70580390758558,665.9,707.0,139.93764484385338,707.125,699.0,115.79839315440806,816.34375,760.0,314.67008933320585
1300730,Drontheimer Straße,1239,1159,880,14,39,41,880,39,409,12,641.9384993849939,599.0,212.5025903202577,542.6,481.0,172.7967335082209,615.1388888888889,598.0,102.3205475182988,740.44,733.0,113.58589994654565,824.1176470588235,764.0,144.28005854627887,878.3611111111111,872.0,262.4691712811542
1300731,Koloniestraße,988,905,800,15,30,53,800,30,301,6,666.041782729805,626.5,196.96738024196728,608.3076923076923,577.0,138.58714744123077,665.7307692307693,617.5,127.42199423719838,896.1875,769.5,337.1609346192606,908.2727272727273,787.0,326.09878592509074,866.5454545454545,787.5,283.78533113060104
1300732,Soldiner Straße,946,866,747,17,32,46,747,32,330,5,651.5422031473533,611.0,189.8052746126512,611.4375,539.5,159.66296533636103,606.3333333333334,581.5,79.66214892290124,901.3571428571429,828.5,238.32221470517183,8757.333333333334,887.0,16520.575822289004,990.0,1082.0,374.91739090098235
1300733,Gesundbrunnen,1679,1571,1404,28,46,62,1404,46,748,21,607.2440154440154,570.0,193.0900977547594,508.60869565217394,480.0,124.02372908235773,605.525,575.5,139.45534851976538,746.3548387096774,682.0,233.7479480675851,790.1923076923077,737.5,178.35762259702145,947.4545454545455,843.0,411.8176879163983
1300834,Brunnenstraße,1985,1841,1616,23,76,67,1616,76,905,26,599.7896505376344,551.5,199.2705783345609,497.77777777777777,443.5,125.42706132417479,613.1940298507462,584.0,170.87539663725286,727.695652173913,661.0,228.39652357397281,788.4545454545455,757.0,143.33049459838676,827.0754716981132,614.0,444.6121407844666
1300835,Humboldthain Süd,1334,1240,1082,12,44,50,1082,44,612,13,607.067932067932,556.0,198.90702194899862,478.3333333333333,474.0,53.08483775994799,562.1578947368421,541.5,69.45678271931654,704.5416666666666,623.0,227.15192754719425,803.6875,768.0,189.8731923328479,843.85,703.0,438.32200726324714
1300836,Humboldthain Nordwest,2489,2293,2013,23,72,121,2013,72,1157,22,568.3000548546352,523.0,225.34665681001903,474.5,452.0,112.51268934283766,489.6271186440678,469.0,131.1641375378095,744.6216216216217,686.0,152.83003474291147,791.6923076923077,738.5,140.21205917631173,790.968085106383,619.0,415.49461267751195
1400937,Afrikanische Straße,1524,1413,1244,17,57,53,1244,57,589,19,625.2356020942408,594.5,201.43991353830165,517.8571428571429,539.0,114.10444415457349,669.3953488372093,605.0,215.49501591130482,715.4827586206897,686.0,151.51417205982867,800.8461538461538,725.0,169.0303386514249,934.2045454545455,887.0,339.6084324935393
1400938,Kameruner Straße,2473,2204,901,12,71,61,901,71,484,20,601.2197149643705,563.0,212.4880254099181,442.6666666666667,451.0,142.84607099952032,583.3333333333334,578.0,100.34215275270718,727.1136363636364,715.0,174.0995726734388,789.5454545454545,759.5,143.40343599281525,892.8235294117648,830.0,364.84329270975246
1400939,Glasgower Straße,734,657,573,17,38,38,573,38,335,10,565.0552380952381,520.0,218.207301280784,409.7857142857143,396.5,82.57880019568124,506.65714285714284,469.0,153.09895739782985,745.4583333333334,751.5,272.4945917559317,828.25,851.0,144.14709974063427,765.5,628.0,375.62410691670163
1400940,Schillerpark,1041,991,865,15,21,29,865,21,472,6,598.3506988564168,550.0,202.9358665006282,581.1666666666666,557.0,161.17062293411198,550.1764705882352,482.0,172.2386553935112,642.3,628.0,182.36474439978798,854.5714285714286,775.0,264.2415921985391,666.44,595.0,209.19370608760354
1400941,Londoner Straße,513,502,431,15,5,6,431,5,220,0,613.7275,576.0,191.05235079845005,500.64285714285717,515.5,107.02667326983864,605.75,583.0,111.40429375327804,604.0,511.0,165.4297433957993,,,,979.3333333333334,814.0,419.06069568341366
1400942,Westliche Müllerstraße,1145,1056,945,14,45,43,945,45,527,21,590.7054794520548,549.5,200.2598312584318,507.5833333333333,482.0,132.2761974969133,543.7560975609756,536.0,114.06177722791382,780.8620689655172,761.0,214.6771203688279,807.1923076923077,794.0,134.59777687042808,951.5714285714286,938.0,445.77970592938317
1401043,Antonstraße,1033,968,844,20,35,30,844,35,500,8,570.6567741935484,517.0,204.84183947979741,504.6111111111111,501.5,116.70633779296541,492.0,489.5,71.25960310360112,697.75,714.5,87.14577651060529,839.8,805.5,210.33666135771745,691.6296296296297,539.0,299.6960188319219
1401044,Uferstraße,1214,1137,988,20,37,40,988,37,565,11,578.6901098901099,546.5,208.08903857936772,489.2,486.0,122.5556433392021,474.11538461538464,466.0,77.92115344273438,758.1764705882352,736.0,136.55138011666048,775.4615384615385,748.0,125.91373725995601,824.5588235294117,648.0,436.1442068424276
1401045,Schwedenstraße,945,887,794,3,24,34,794,24,426,6,613.914951989026,567.0,220.44550523627868,546.5,546.5,103.94469683442249,529.0,553.5,90.29017548700237,677.9166666666666,690.0,97.50846894065928,753.5,751.5,84.37238884848526,894.2,744.0,403.20786616004074
1401046,Nordufer,797,741,644,11,24,31,644,24,333,4,618.3511705685619,582.5,194.44322546684617,509.1111111111111,441.0,132.22844289755176,605.75,587.0,77.99249289110087,865.5555555555555,778.0,288.67936846573883,944.7142857142857,833.0,367.129275272219,1047.0357142857142,1069.5,374.89884879177316
1401047,Sparrplatz,898,843,756,13,18,37,756,18,428,4,582.4207492795389,541.0,200.57588496489845,500.9,506.0,73.57905801094341,516.9285714285714,502.0,89.9251520267437,780.7142857142857,764.0,210.06246236593083,807.4,788.0,98.94341817422723,1001.8181818181819,1141.0,392.6160222266673
1401048,Leopoldplatz,1187,1092,989,12,43,52,989,43,529,16,599.4516129032259,549.0,212.05411400471965,529.1,474.5,212.03692026521128,557.1944444444445,515.5,124.8255512864584,709.5454545454545,722.5,180.925853603526,917.7894736842105,803.0,417.7315165067641,807.2666666666667,635.0,361.3485725848255
1401049,Schulstraße,1587,1495,1141,22,38,52,1141,38,638,8,600.9647619047619,552.5,205.96870961046264,557.1764705882352,502.0,157.58181815096788,556.5588235294117,534.5,118.29961735035597,747.5384615384615,671.5,219.47122467772047,839.7272727272727,689.0,235.46298686166833,861.9574468085107,729.0,353.7098391673241
2100101,Askanischer Platz,1199,1081,952,10,71,47,952,71,522,25,602.4199772985244,573.0,175.2043826260153,483.3333333333333,466.0,38.28663822623589,607.1641791044776,572.0,114.09812324365815,759.1372549019608,751.0,168.7338756276099,815.4666666666667,762.0,192.0157560584877,728.1860465116279,625.0,232.68538495593793
2100102,Mehringplatz,1534,1407,1257,13,65,62,1257,65,709,18,597.4070567986231,563.5,181.01220439896625,486.6363636363636,470.0,50.9887688168144,596.7924528301887,589.0,139.96941403400163,796.2926829268292,739.0,195.72407157813257,811.15,731.5,256.4306154231897,719.9333333333333,641.0,260.1758496234282
2100103,Am Berlin Museum,565,504,439,11,34,27,439,34,305,19,556.7761557177615,515.0,172.45444365797178,481.1111111111111,433.0,121.01595395282025,556.4137931034483,554.0,107.50399236486167,657.074074074074,619.0,178.49389688465882,819.304347826087,752.0,275.97964924685834,709.9,644.5,261.8140963596719
2100104,Moritzplatz,995,914,820,9,45,36,820,45,576,16,539.5191040843215,496.0,184.77741538439042,441.625,471.5,65.28166992787048,504.43589743589746,505.0,71.27330454399306,620.7777777777778,590.0,128.9759913674105,714.4117647058823,706.0,104.24973550537754,863.1212121212121,734.0,358.64952927403215
2100105,Prinzenstraße,1188,1113,965,25,26,49,965,26,684,12,524.3209039548022,483.0,167.9601697534756,426.9583333333333,404.0,131.44794941647854,477.1818181818182,467.0,54.32059713154185,644.875,655.5,124.4426909598685,652.0,627.0,169.57053596266852,770.1333333333333,618.0,390.76013335316316
2100106,Wassertorplatz,1299,1196,1104,20,51,52,1104,51,720,20,530.9498977505112,481.0,194.1964430422605,399.93333333333334,390.0,74.99758726277864,496.0882352941176,457.5,123.59056736760289,664.25,593.5,211.00777855021283,669.7619047619048,704.0,123.0682350413399,697.7173913043479,563.5,321.6476790971746
2200207,Gleisdreieck,362,320,299,4,30,12,299,30,137,8,659.2624113475177,612.0,229.96220160985945,537.0,537.0,141.4213562373095,666.1923076923077,652.5,98.92219942187668,770.3125,713.0,159.67496933875807,859.0833333333334,827.5,150.38644664108975,901.1111111111111,879.0,250.3095306038328
2200208,Rathaus Yorckstraße,931,872,789,8,22,37,789,22,475,8,575.6442577030813,546.0,178.46276593150253,516.3333333333334,485.5,95.38483457377627,588.8,522.0,161.79669782962637,772.375,665.0,224.95062421192196,855.9166666666666,713.5,273.6482341631425,751.1388888888889,713.0,233.76155773141116
2200209,Viktoriapark,920,826,733,6,30,64,733,30,456,16,576.0532544378698,546.0,157.90064425473253,523.6,499.0,88.89488174242653,590.72,568.0,131.65375042132297,672.5714285714286,676.0,118.01252960112812,783.1111111111111,689.0,391.876914783034,743.3333333333334,710.5,205.5547487093916
2200210,Urbanstraße,1310,1172,1059,22,79,59,1059,79,655,21,532.1795407098122,497.5,203.70179999655588,427.57894736842104,388.0,138.57942599802294,511.44117647058823,487.0,131.05249971739323,738.1515151515151,689.0,181.45111621524285,691.4782608695652,662.0,113.09443743463305,660.0,546.0,305.8081159380582
2200211,Chamissokiez,1349,1216,1091,16,67,66,1091,67,656,27,580.1852970795569,547.0,169.1089429391401,458.0,447.0,83.36346122052916,545.925925925926,517.5,158.8092307392565,737.219512195122,713.0,174.18919487085327,812.4242424242424,720.0,240.27822808972803,857.6964285714286,771.5,308.3001441713966
2200212,Graefekiez Süd,952,881,793,10,31,40,793,31,483,12,577.7889655172414,541.0,186.05179101219503,490.0,512.5,58.48565147599391,559.4285714285714,535.0,152.10606157630264,691.05,683.5,115.56427921974395,760.0,712.5,154.71860312789198,800.3888888888889,704.0,312.53226373130803
2200213,Graefekiez Nord,1828,1697,1040,15,54,70,1040,54,609,20,565.7762312633834,522.5,187.45964691122037,504.25,459.5,111.23045574713018,548.0888888888888,527.0,156.82631131028975,671.4102564102565,614.0,199.72701342592038,780.9615384615385,720.5,220.58023134800285,750.85,673.5,357.5783818305329
2300314,Oranienplatz,1255,1166,1055,12,46,43,1055,46,693,9,548.7363927427962,496.0,200.50508308508458,411.1666666666667,437.0,88.32308116606139,470.76666666666665,449.0,68.38112430283331,630.8333333333334,598.0,166.68578678205142,639.3333333333334,581.0,109.98636279102969,854.2051282051282,743.0,400.34617779900515
2300315,Lausitzer Platz,966,891,787,7,36,39,787,36,519,16,530.5716332378223,492.0,194.3489256578457,430.0,436.0,78.25343442942297,528.551724137931,508.0,133.80545211155757,622.8260869565217,592.0,263.1036180556856,727.0,722.0,163.99569578282876,705.4571428571429,604.0,308.2691092170589
2300316,Köpenicker Straße,832,765,681,9,28,39,681,28,443,2,559.2296173044925,507.0,200.64595814855898,420.8333333333333,424.5,113.8638075363136,696.4782608695652,590.0,344.3708188415,659.8333333333334,602.5,225.74274712333036,804.0,871.5,218.26436569750305,772.0625,728.5,298.8903065048793
2300417,Reichenberger Straße West,983,887,782,8,38,58,782,38,504,6,528.6883852691218,481.0,206.93166530534035,426.14285714285717,390.0,119.14616873323928,539.3928571428571,546.0,142.28696598013008,690.047619047619,688.0,228.66798555776805,808.875,712.0,249.80531705424414,641.96,573.5,281.04694647415926
2300418,Reichenberger Straße Ost,826,753,677,14,41,32,677,41,381,11,552.065404475043,518.0,190.12742330918394,485.22222222222223,499.0,165.30182831549214,505.1818181818182,444.0,126.66305068602645,646.421052631579,507.0,238.58455659005858,678.7272727272727,684.0,81.74850568553643,684.7272727272727,496.5,346.2810834345254
2300419,Wrangelkiez,1358,1267,1164,18,48,43,1164,48,689,9,580.446583253128,534.0,195.26525308167524,513.8571428571429,438.0,197.81415409530118,536.1666666666666,516.0,134.80981312310212,626.0,584.5,148.7548318542964,652.6,628.5,107.02253137644531,852.7027027027027,772.0,347.31500790307734
2400520,Barnimkiez,1504,1338,789,12,50,26,789,50,471,17,594.894297635605,547.0,199.73972607065522,484.6,464.0,66.58528365937927,649.8409090909091,622.0,142.2992168802616,693.9565217391304,655.0,127.45354885064798,760.0,736.0,131.27922643783992,870.4761904761905,812.0,309.3571752921886
2400521,Friedenstraße,970,900,805,8,28,42,805,28,508,11,568.9932341001353,532.0,184.10743802097826,509.75,538.5,89.11749868251785,577.2173913043479,563.0,123.12482820356786,713.2142857142857,691.5,167.98817658551886,707.9090909090909,721.0,70.22742277124308,812.0645161290323,672.0,380.80134238942935
2400522,Richard-Sorge-Viertel,1084,1027,911,16,23,34,911,23,526,8,589.8121951219512,545.5,197.75288003085842,491.2,494.0,65.79057683285656,603.2105263157895,525.0,175.52700930099633,736.2666666666667,715.0,266.08872490921055,751.8888888888889,705.0,229.5269289454096,898.9333333333333,752.0,419.6437679199144
2400623,Andreasviertel,2528,2373,2143,36,91,63,2143,91,1426,32,543.4587203302374,496.0,193.15994853737283,426.46875,398.5,101.70101162785467,534.0,508.5,128.41685593756333,677.6065573770492,623.0,182.188481038047,803.1,750.5,335.78746330502054,770.7843137254902,599.0,393.4853651014477
2400624,Weberwiese,1084,1001,885,13,44,38,885,44,547,10,532.5125628140704,477.0,212.48279804402685,421.0,384.0,121.51748845330864,489.83870967741933,442.0,136.18396791942718,551.3809523809524,447.0,190.54093423474023,812.5384615384615,758.0,218.6357760388326,802.6451612903226,623.0,450.9828931261951
2400625,Wriezener Bahnhof,919,828,780,7,66,25,780,66,493,27,552.8803418803419,505.0,197.06245687529128,408.3333333333333,408.0,7.505553499465135,532.4444444444445,499.0,129.63528908480373,672.804347826087,606.0,225.2055475501058,749.4242424242424,709.0,218.937067199548,868.625,927.5,384.99937229386063
2500726,Hausburgviertel,593,544,480,11,21,28,480,21,252,7,608.6244343891402,579.0,179.69492701213645,493.6,492.5,77.1278880244436,577.8333333333334,583.0,142.43274986917203,704.9230769230769,707.0,152.2319839031106,845.5555555555555,646.0,464.4058330574432,922.28,830.0,322.27104534330516
2500727,Forckenbeckplatz,679,624,559,6,26,29,559,26,331,9,582.1145631067961,552.0,175.89095180702486,474.6666666666667,476.0,57.44098420698122,549.45,552.5,77.99222295912112,707.3333333333334,602.5,247.62153428654833,741.9,701.5,86.8196726298571,958.7407407407408,784.0,403.06771645169505
2500728,Samariterviertel,747,705,619,6,20,22,619,20,323,7,604.6636528028934,573.0,174.22776530120058,469.2,512.0,109.19569588587271,584.8571428571429,577.0,88.78570323481757,635.0,563.5,155.80899988269115,868.75,731.0,486.1991802308421,708.9411764705883,662.0,207.58626838866152
2500729,Pettenkofer Straße,744,701,630,8,23,20,630,23,317,8,626.1563055062167,586.0,189.22781956132903,469.8333333333333,456.5,65.93153014049248,641.6842105263158,597.0,206.24447538232627,703.4545454545455,683.0,138.48925130591445,822.4444444444445,741.0,369.8202641524363,1137.076923076923,1317.0,494.43005260914
2500830,Niederbarnimstraße,329,290,259,3,13,25,259,13,158,8,559.9159292035398,511.5,182.54849465467615,455.0,455.0,113.13708498984761,491.4,489.5,51.39649793517065,586.3333333333334,544.0,107.44533493828384,711.25,696.5,70.0219353386596,797.952380952381,760.0,403.5014840357439
2500831,Wismarplatz,575,534,462,5,16,25,462,16,273,5,594.0945626477542,555.0,185.39516025047362,474.4,443.0,79.36182961600622,562.8181818181819,518.0,100.92949834594263,686.3,584.5,267.3512255026668,700.6666666666666,666.5,131.80085988591526,1048.409090909091,1074.0,416.49188628590514
2500832,Traveplatz,631,583,515,7,21,27,515,21,283,3,611.5246252676659,569.0,196.71770403039523,647.5,504.5,370.47145639036756,629.4444444444445,571.0,126.17318733635281,881.8181818181819,751.0,375.97601470886895,824.5714285714286,912.0,166.09119698011003,1065.0434782608695,1025.0,380.65332333919
2500833,Boxhagener Platz,875,795,713,11,28,52,713,28,422,10,562.6813880126183,516.5,215.28531214323624,628.625,575.5,218.22199542143844,549.3913043478261,513.0,117.61676563021216,622.578947368421,548.0,177.58794872446651,796.9230769230769,787.0,117.87950170863856,880.6222222222223,772.0,426.09443516287286
2500834,Revaler Straße,1207,1129,1026,12,50,28,1026,50,617,11,564.7540983606557,524.0,187.6945225011873,464.6666666666667,443.0,150.07498125936914,558.6153846153846,525.0,123.13591450627047,588.5769230769231,529.0,267.5279683437862,789.5333333333333,746.0,196.71003557327236,793.75,671.0,376.0510708597129
2500835,Stralauer Kiez,1702,1599,1486,15,58,45,1486,58,830,13,592.9421487603306,555.0,198.23025752034528,481.6363636363636,461.0,90.0391833895363,547.5581395348837,526.0,114.78640667936693,679.5428571428571,636.0,191.9954568790232,757.4705882352941,727.0,166.69325033090678,790.6052631578947,705.0,345.1496768519565
2500836,Stralauer Halbinsel,393,373,331,5,9,11,331,9,109,2,656.1643835616438,632.5,174.276394112856,537.0,524.0,65.47518613948341,662.2857142857143,599.0,121.52189690986323,752.4,659.0,212.8374966964233,830.0,729.0,226.10395839082517,1018.5,860.5,396.4578882338667
3100101,Bucher Forst,492,435,375,5,25,30,375,25,81,4,749.4433656957929,679.0,247.7529814182311,627.0,627.0,121.62236636408618,874.3333333333334,788.0,323.5927107093768,1036.5384615384614,987.0,340.15477246507834,894.7142857142857,898.0,94.08279028903974,823.2307692307693,833.0,187.99474897194776
3100102,Klinikum Buch,634,541,337,6,33,23,337,33,136,0,634.1647058823529,588.0,189.3930118104926,595.5,620.5,125.46579879260588,734.8823529411765,736.0,134.36930562489948,915.2692307692307,798.5,255.53967327087318,1102.388888888889,1093.0,117.25745373969339,902.4166666666666,842.5,263.05424892745583
3100103,Karower Chaussee,1292,1219,1038,12,48,25,1038,48,447,5,655.4982537834692,593.0,233.54115141135534,604.0,567.5,122.44182292011175,728.6,735.0,126.72717337093982,828.0526315789474,816.0,133.96370722625275,949.3571428571429,966.0,142.79765519668143,957.6875,836.0,290.733031892376
