planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
01200629,Hansaviertel,800,728,658,7,41,31,554,13,259,13,662.8971119133574,614.0,234.69,528.3333333333334,591.0,126.26,553.9583333333334,531.5,168.23,672.6666666666666,620.0,145.69,713.9563846153846,693.264,81.67,736.4074074074074,612.0,315.24
01300730,Drontheimer Straße,1529,1171,1078,17,45,51,943,15,409,13,666.6044538706257,624.0,221.47,531.25,499.0,241.43,571.2333333333333,561.0,101.32,745.625,753.5,111.17,772.1455333333334,735.683,188.15,957.125,997.0,377.82
01300731,Koloniestraße,1116,1035,900,9,21,60,797,5,266,4,699.633626097867,665.0,210.73,560.6,549.0,68.05,627.7,580.0,141.84,791.3333333333334,709.0,157.23,741.1502,667.86,193.77,1047.0,982.0,343.85
01300732,Soldiner Straße,1112,1013,893,15,49,50,811,15,282,13,697.8988902589396,665.0,223.3,578.9166666666666,607.0,125.04,623.8108108108108,638.0,104.4,756.75,743.5,104.69,743.3517999999999,720.944,109.55,1033.1818181818182,876.0,433.73
01300733,Gesundbrunnen,1646,1505,1395,17,69,72,1240,22,593,14,653.0467741935483,610.0,231.76,462.7142857142857,470.0,75.54,578.6666666666666,547.0,120.63,721.9166666666666,700.0,116.1,828.9890454545454,796.4365,192.68,968.4363636363636,811.0,446.21
01300834,Brunnenstraße,2277,2087,1912,25,114,76,1678,26,877,19,632.9362336114422,589.0,221.43,477.45,475.5,122.49,531.560606060606,538.0,110.6,701.328125,653.0,191.53,785.9957307692309,739.673,168.98,891.3818181818182,681.0,441.72
01300835,Humboldthain Süd,1687,1557,1389,16,70,59,1253,25,662,20,632.9193934557063,586.0,214.71,487.7692307692308,435.0,153.76,572.3461538461538,526.0,174.73,695.2826086956521,656.5,164.45,810.9638000000002,799.006,159.11,1022.6744186046511,823.0,476.52
01300836,Humboldthain Nordwest,2413,2162,1963,23,126,124,1722,39,1031,31,588.7613240418118,541.0,239.68,424.5263157894737,400.0,91.33,574.0,523.0,195.62,751.8450704225352,716.0,173.3,783.5281282051283,757.447,127.8,848.7272727272727,671.0,433.93
01400937,Afrikanische Straße,1674,1560,1410,11,54,60,1284,20,555,18,662.2640186915888,630.0,218.15,438.6666666666667,414.5,59.79,598.4545454545455,612.0,111.94,739.7586206896551,758.0,131.28,797.1093,800.3,92.64,965.0697674418604,917.0,300.92
01400938,Kameruner Straße,2763,1325,1210,24,59,86,1065,31,544,23,633.3211267605634,596.0,222.71,482.4,488.0,112.13,587.8461538461538,549.0,156.38,802.2682926829268,773.0,166.76,811.4333548387098,801.42,133.95,866.1142857142858,830.0,341.11
01400939,Glasgower Straße,818,750,701,14,27,41,617,13,361,12,602.4181523500811,560.0,218.0,451.09090909090907,497.0,116.27,619.8235294117648,526.0,244.92,759.6470588235294,754.0,223.92,868.325076923077,819.916,340.44,783.6,700.5,269.32
01400940,Schillerpark,1077,1026,916,17,25,26,826,8,450,7,625.5968523002422,575.0,221.26,445.0,438.0,112.96,632.6923076923077,585.0,181.61,848.4166666666666,832.0,190.43,798.8776250000001,796.7684999999999,112.94,912.8947368421053,869.0,328.43
01400941,Londoner Straße,578,557,492,8,9,12,446,4,195,4,679.1300448430493,629.0,223.28,480.0,479.0,72.2,538.5,554.5,72.27,763.5714285714286,819.0,129.51,765.83725,769.623,77.16,684.2,680.0,239.86
01400942,Westliche Müllerstraße,1197,1080,999,14,45,72,878,16,533,13,606.2312072892938,561.0,216.91,471.90909090909093,461.0,132.47,607.516129032258,631.0,112.54,716.5714285714286,726.5,112.85,800.0474999999998,797.142,129.56,939.0,891.0,335.16
01401043,Antonstraße,1146,1073,978,13,28,45,871,8,509,8,618.8897818599311,560.0,245.25,439.3333333333333,412.0,128.71,513.7857142857143,473.5,148.07,660.6153846153846,697.0,126.41,714.639125,699.7764999999999,80.86,833.8974358974359,725.0,369.96
01401044,Uferstraße,1215,1125,998,11,37,52,905,7,473,6,625.6475138121547,586.0,225.13,431.55555555555554,418.0,99.9,606.4,582.0,158.03,704.6,707.0,156.24,786.9689999999999,791.68,81.46,985.85,995.0,404.32
01401045,Schwedenstraße,1056,973,891,16,35,48,793,11,406,9,644.9861286254729,597.0,233.35,528.5714285714286,510.5,145.81,586.9473684210526,558.0,158.36,753.2608695652174,710.0,184.68,788.5822727272728,750.92,246.53,855.3428571428572,863.0,342.2
01401046,Nordufer,844,773,688,13,37,34,610,7,318,5,630.5901639344262,589.0,199.42,483.7,482.0,35.57,601.1666666666666,565.5,161.4,786.8095238095239,758.0,166.95,773.4917142857142,747.996,200.72,952.125,827.5,371.5
01401047,Sparrplatz,976,914,839,9,24,38,746,6,451,6,596.1139410187668,544.0,228.02,383.3333333333333,437.5,102.44,593.5714285714286,572.5,122.24,689.8461538461538,704.0,115.35,730.3604999999999,750.577,134.32,746.1481481481482,730.0,306.77
01401048,Leopoldplatz,1414,1292,1183,21,64,58,1049,25,569,19,630.0724499523355,578.0,220.87,508.8333333333333,483.0,76.97,643.1190476190476,559.5,188.37,819.3055555555555,817.5,185.98,806.7650399999999,814.167,159.47,962.6739130434783,968.0,374.69
01401049,Schulstraße,1641,1327,1178,33,42,36,1033,23,572,21,618.7947725072604,571.0,208.09,457.9230769230769,449.5,79.36,549.2142857142857,528.0,112.78,770.08,750.0,206.31,769.0625652173914,756.46,148.61,970.6774193548387,911.0,407.38
02100101,Askanischer Platz,1306,1163,1061,14,81,62,942,34,486,30,632.2452229299363,593.5,209.57,501.5,506.0,146.41,580.6379310344828,565.0,112.45,727.3018867924528,719.0,125.68,787.5502058823529,782.64,95.33,915.5333333333333,829.0,359.15
02100102,Mehringplatz,1522,1336,1210,12,111,75,1067,55,602,48,609.8153701968135,578.0,195.52,498.75,487.5,119.26,578.4615384615385,545.0,160.11,705.2317073170732,704.5,127.06,766.7518181818178,751.23,124.28,724.125,667.5,270.2
02100103,Am Berlin Museum,639,579,520,3,32,28,469,17,310,16,580.0980810234541,539.0,202.2,431.0,405.0,123.08,565.3846153846154,539.0,114.59,701.6818181818181,654.5,144.9,763.3563529411765,783.55,108.33,759.952380952381,707.0,254.26
02100104,Moritzplatz,992,915,836,8,41,35,731,25,455,22,595.8262653898769,543.0,220.86,568.6666666666666,511.0,181.78,519.6666666666666,510.0,133.01,703.7857142857143,670.5,160.27,735.5158400000001,702.09,181.37,716.6428571428571,610.0,318.97
02100105,Prinzenstraße,1259,1164,1040,14,47,48,942,9,634,8,566.1486199575371,513.0,205.42,378.7,369.0,104.46,534.5384615384615,477.5,174.84,701.578947368421,697.0,176.99,653.7388888888889,627.307,153.23,668.1538461538462,585.0,297.03
02100106,Wassertorplatz,1219,1131,1072,14,39,48,908,8,632,8,554.1773127753304,497.5,209.31,383.6666666666667,356.0,101.18,522.6111111111111,479.0,128.55,606.6153846153846,562.0,150.94,679.028625,619.188,158.06,755.475,602.5,423.83
02200207,Gleisdreieck,420,347,327,2,59,14,284,28,103,26,695.4683098591549,656.5,226.71,545.0,545.0,42.43,617.8541666666666,596.0,132.45,687.6842105263158,694.5,120.13,781.2083571428573,771.515,79.54,802.6666666666666,731.5,273.88
02200208,Rathaus Yorckstraße,1043,963,906,15,38,42,785,12,482,11,601.4292993630573,555.0,218.05,382.125,387.5,116.56,543.0952380952381,534.0,116.41,725.875,703.0,85.42,762.9050000000001,723.7365,96.64,775.0357142857143,694.5,280.78
02200209,Viktoriapark,948,829,757,7,47,72,672,13,403,11,607.3363095238095,568.0,192.92,452.5,461.5,97.39,609.4642857142857,608.5,122.99,677.8214285714286,687.5,139.62,729.0569230769231,723.243,144.22,880.9814814814815,821.5,312.02
02200210,Urbanstraße,1326,1182,1083,18,67,76,938,11,581,10,576.0383795309168,523.0,225.39,405.42857142857144,397.5,66.67,559.7291666666666,494.5,169.46,732.9230769230769,773.5,131.15,789.776,794.213,90.63,776.0344827586207,617.0,467.79
02200211,Chamissokiez,1499,1366,1261,17,66,67,1133,30,638,26,614.8614298323037,575.0,214.07,494.2857142857143,497.5,114.91,594.6170212765958,560.0,158.53,729.5238095238095,738.0,134.93,794.6812333333332,772.3515,195.71,807.4047619047619,728.5,371.94
02200212,Graefekiez Süd,927,822,764,11,65,40,672,12,366,10,627.391369047619,573.5,251.65,464.57142857142856,445.0,91.33,504.86842105263156,479.5,100.13,698.1818181818181,659.0,166.28,815.7420833333335,769.4169999999999,192.27,988.8214285714286,747.0,493.13
02200213,Graefekiez Nord,1921,1298,1197,25,92,68,1026,35,603,34,611.3382066276803,555.0,228.19,468.4117647058824,436.0,96.93,530.1454545454545,473.0,187.07,721.8461538461538,708.5,182.44,733.1973714285714,733.41,109.13,855.6666666666666,708.0,406.33
02300314,Oranienplatz,1448,1336,1260,14,57,55,1075,20,748,14,560.866976744186,498.0,217.45,372.625,350.5,84.0,506.70588235294116,495.0,110.25,687.9,674.0,176.96,760.7392,707.5285,177.91,961.5952380952381,802.0,446.85
02300315,Lausitzer Platz,1132,1059,978,6,38,35,834,7,567,5,559.5983213429257,499.0,220.0,419.2,407.0,95.99,586.8333333333334,475.5,229.46,786.5333333333333,683.0,377.34,796.7751428571429,738.087,182.56,892.4090909090909,997.5,401.91
02300316,Köpenicker Straße,847,783,723,11,33,31,637,6,445,5,561.392464678179,520.0,206.74,438.7,452.0,113.24,718.3,616.5,288.97,612.3636363636364,590.0,139.43,763.2666666666665,781.8135,176.3,799.3333333333334,695.0,396.07
02300417,Reichenberger Straße West,1021,950,882,17,35,35,759,6,514,6,559.2872200263505,496.0,237.12,353.85714285714283,335.5,105.25,449.6666666666667,416.5,101.26,714.3076923076923,740.0,157.31,675.1575,644.898,110.02,782.6785714285714,746.5,245.29
02300418,Reichenberger Straße Ost,897,808,750,10,42,47,642,5,407,4,587.8722741433022,517.5,241.15,440.42857142857144,403.0,114.08,599.1764705882352,483.0,321.62,698.5833333333334,715.5,202.03,817.4938,810.52,123.52,850.7142857142857,851.5,364.32
02300419,Wrangelkiez,1335,1249,1158,11,35,51,993,2,594,1,608.6203423967775,554.0,222.82,496.4,511.5,216.98,565.8181818181819,537.0,170.0,720.9166666666666,680.5,184.7,806.608,806.608,306.5,887.3513513513514,733.0,401.91
02400520,Barnimkiez,1631,1026,927,19,55,50,813,24,430,22,617.9077490774907,585.0,215.4,487.94444444444446,444.0,151.8,559.1142857142858,535.0,113.19,696.4375,676.5,123.43,718.1161249999999,695.5564999999999,139.05,979.6052631578947,943.5,352.75
02400521,Friedenstraße,1117,1042,971,15,23,52,855,12,527,12,590.3883040935673,542.0,225.02,446.90909090909093,454.0,107.46,560.1818181818181,526.0,103.63,675.3076923076923,680.0,134.78,711.8725833333333,730.063,86.12,906.4705882352941,832.5,440.43
02400522,Richard-Sorge-Viertel,1187,1097,1009,14,45,45,879,14,472,14,618.3071672354948,581.0,214.98,480.3333333333333,447.5,152.68,625.8260869565217,616.0,196.03,738.6086956521739,745.0,128.73,742.1032142857144,763.465,56.04,806.4814814814815,683.0,351.79
02400623,Andreasviertel,3141,2926,2743,37,129,85,2380,57,1524,49,582.1176470588235,537.0,208.62,439.9655172413793,444.0,97.28,492.65,470.0,131.48,639.2962962962963,609.0,177.12,729.2418245614033,667.346,199.55,886.5873015873016,700.0,470.86
02400624,Weberwiese,1465,1366,1235,13,51,48,1105,15,658,13,596.6253393665158,546.0,254.1,381.0,348.5,111.09,457.2142857142857,414.0,134.78,694.1333333333333,699.0,163.38,732.9559333333332,728.676,148.52,823.6060606060606,760.0,409.21
02400625,Wriezener Bahnhof,1097,986,962,10,86,25,815,59,498,44,585.4355828220858,547.0,217.03,406.0,436.0,69.7,532.1538461538462,499.0,129.8,716.171875,645.5,188.63,838.9937118644067,775.244,307.6,1074.4666666666667,1103.0,452.95
02500726,Hausburgviertel,760,663,604,6,35,62,521,7,266,7,627.6564299424184,596.0,207.36,446.8333333333333,427.0,134.72,621.7777777777778,643.0,113.53,734.6086956521739,753.0,153.17,715.8592857142858,686.543,78.34,861.609756097561,772.0,324.7
02500727,Forckenbeckplatz,683,610,550,7,27,45,486,5,273,4,614.7674897119341,575.0,213.48,411.25,410.5,55.05,568.1538461538462,537.0,205.64,745.9090909090909,715.0,140.46,751.9612,747.594,187.67,826.1666666666666,680.5,346.49
02500728,Samariterviertel,868,791,726,6,41,36,632,13,345,10,630.4857594936709,583.0,214.22,492.3333333333333,526.0,101.77,580.5384615384615,553.5,109.32,734.7407407407408,687.0,212.71,821.8820769230769,748.02,256.76,1056.4761904761904,1061.0,416.68
02500729,Pettenkofer Straße,845,791,737,7,34,20,657,11,333,7,649.0989345509894,599.0,207.75,444.42857142857144,470.0,76.43,575.8823529411765,542.0,86.75,764.8947368421053,776.0,151.84,836.7405454545456,812.403,204.78,1048.6923076923076,904.0,438.63
02500830,Niederbarnimstraße,443,410,384,2,15,18,338,2,199,2,600.9674556213017,577.0,199.14,368.0,368.0,,344.25,312.0,180.88,669.4,694.0,116.02,670.617,670.617,268.54,1065.0,1313.0,489.52
02500831,Wismarplatz,690,628,577,5,33,28,524,4,283,4,624.0362595419847,583.5,211.78,398.0,434.5,113.07,634.7894736842105,598.0,191.09,716.7,686.0,132.28,728.7375,767.5935,97.63,974.4285714285714,864.0,363.01
02500832,Traveplatz,787,711,635,4,33,43,565,6,289,6,634.4389380530973,595.0,200.58,455.5,455.5,137.89,608.6666666666666,573.0,126.17,721.9047619047619,655.0,153.87,788.4948333333333,787.165,81.86,1122.5588235294117,1134.0,450.45
02500833,Boxhagener Platz,876,793,743,6,43,40,613,11,362,9,596.1402936378466,557.0,217.98,335.0,335.0,14.14,566.84,465.0,241.52,726.1538461538462,645.5,279.24,719.6159090909091,641.037,168.15,844.12,651.0,445.38
02500834,Revaler Straße,1276,1181,1108,9,51,44,955,14,555,11,601.2921465968586,564.0,209.69,425.0,422.0,79.73,555.7391304347826,495.0,136.39,729.6086956521739,749.0,243.1,754.534,742.5699999999999,144.04,931.46875,725.5,448.67
02500835,Stralauer Kiez,1953,1814,1745,11,60,78,1510,17,823,14,624.7576158940398,580.5,221.48,533.5555555555555,537.0,78.58,531.6451612903226,541.0,117.06,741.2758620689655,712.0,177.47,753.7868823529411,715.79,179.61,879.8260869565217,698.5,387.94
02500836,Stralauer Halbinsel,444,404,373,8,15,25,323,9,95,6,699.3003095975232,666.0,181.17,551.1428571428571,546.0,127.46,654.0909090909091,620.0,76.66,865.6363636363636,874.0,172.77,839.141,864.613,85.36,1140.4545454545455,974.0,356.45
03100101,Bucher Forst,813,723,625,5,39,51,478,12,117,3,792.1025104602511,719.0,277.22,777.6666666666666,733.0,202.72,808.7142857142857,785.0,183.61,814.5333333333333,823.0,166.87,1045.2374166666668,1007.813,229.96,821.6153846153846,874.0,327.92
03100102,Klinikum Buch,834,544,487,5,31,28,386,15,183,5,707.8860103626943,610.0,308.38,511.8,571.0,196.68,736.0,652.0,153.22,792.15,748.5,146.19,1030.0022666666666,1009.627,215.61,933.2727272727273,859.0,287.86
03100103,Karower Chaussee,1543,1456,1306,17,44,43,986,10,506,5,679.6734279918865,596.0,261.99,477.38461538461536,450.0,165.22,720.4230769230769,725.5,128.98,810.5,784.0,132.32,934.2345000000001,898.952,100.71,976.0,994.0,132.33
03200204,Blankenfelde,398,363,328,8,14,21,263,3,58,2,848.3041825095057,822.0,291.02,618.3333333333334,606.0,42.85,886.0,864.5,190.82,962.0,962.0,,1036.289,877.603,392.41,776.0,661.5,503.33
03200205,Uhlandstraße,872,829,757,9,12,31,649,2,108,2,784.6718027734977,734.0,234.8,585.1111111111111,620.0,83.17,619.2,620.5,126.95,851.8,852.0,63.13,769.0415,769.0415,30.7,932.6111111111111,850.0,334.53
03200206,Pastor-Niemöller-Platz,770,717,653,13,11,41,570,0,188,0,711.3122807017544,662.0,217.04,527.0,514.0,67.9,578.125,436.5,365.67,826.0,826.0,,,,,845.95,685.5,422.16
03200207,Herthaplatz,1001,927,807,14,22,52,684,2,221,2,729.0190058479532,695.5,240.21,516.7272727272727,537.0,66.0,631.9285714285714,578.0,207.38,891.2222222222222,912.0,275.99,761.135,761.135,19.73,912.4516129032259,773.0,407.0
03200308,Nisbléstraße,453,430,378,9,8,15,330,2,113,1,723.5424242424242,672.5,232.1,489.3333333333333,511.0,86.9,741.75,739.5,163.5,1034.0,1034.0,,919.8969999999999,919.8969999999999,160.92,1058.5555555555557,1132.0,330.91
03200309,Eddastraße,555,521,472,6,17,17,408,7,133,6,751.8529411764706,698.0,263.18,600.6666666666666,608.0,86.23,658.9285714285714,606.0,334.43,729.6666666666666,711.0,234.45,895.3861428571429,738.72,510.48,781.125,641.0,330.89
03200310,Krugpfuhl,850,809,738,11,15,26,629,2,136,1,777.8553259141495,731.0,235.69,627.7142857142857,567.0,134.58,757.0,692.5,331.58,710.6,740.0,159.84,851.816,851.816,132.2,767.2941176470588,783.0,175.67
03300411,Karow Nord,1140,1107,990,14,17,16,762,2,361,2,683.5262467191601,615.5,260.93,582.6,598.5,133.83,674.0,659.0,86.7,769.7777777777778,790.0,100.59,866.36,866.36,24.52,914.2,748.5,377.52
03300412,Karow Bahnhof,483,455,409,12,12,16,328,2,139,1,688.704268292683,643.0,247.16,553.0,491.5,231.91,768.8333333333334,782.0,165.85,858.0,857.0,43.51,926.0799999999999,926.0799999999999,93.31,689.875,754.5,238.35
03300413,Karow Ost,258,236,217,4,6,16,185,3,85,2,665.4648648648649,639.0,261.9,490.0,490.0,43.84,804.25,811.5,84.1,874.3333333333334,867.0,51.39,877.6886666666666,857.13,44.62,1002.1428571428571,889.0,368.73
03300514,Blankenburg,812,734,673,16,30,48,600,9,209,3,716.3933333333333,673.5,234.01,582.4375,580.5,136.64,598.1333333333333,557.0,331.11,861.1666666666666,845.0,134.09,1025.5521111111111,1084.2730000000001,214.92,895.074074074074,796.0,339.03
03300515,Blankenburger Süden,18,13,11,1,1,4,8,0,3,0,671.625,613.5,137.91,662.0,662.0,,418.0,418.0,,,,,,,,630.0,630.0,
03300516,Heinersdorf,1192,1121,977,12,37,34,875,11,338,8,690.0902857142858,638.0,221.71,575.0,474.0,208.35,614.2222222222222,614.5,119.49,796.1,724.0,255.26,838.7656363636364,800.947,190.76,791.0909090909091,706.5,258.68
03300517,Märchenland,202,178,167,1,2,22,144,0,48,0,739.9097222222222,649.0,290.52,550.0,550.0,,637.0,637.0,,,,,,,,855.3846153846154,736.0,346.38
03400618,Rosenthal,389,366,337,3,10,13,290,2,52,1,809.6620689655173,768.0,252.38,861.3333333333334,660.0,435.43,648.2,637.0,58.44,759.0,689.0,154.4,843.1585,843.1585,131.31,875.6666666666666,894.5,138.55
03400619,Wilhelmsruh,1141,1074,938,14,29,37,818,7,246,4,746.3044009779951,714.0,246.49,678.9166666666666,631.5,133.66,704.1538461538462,594.0,253.4,798.7857142857143,797.5,192.13,867.0595714285713,894.097,159.34,914.2380952380952,791.0,431.53
03400620,Schönholz,533,490,438,9,15,28,388,5,107,3,736.4819587628866,706.0,215.69,577.1428571428571,589.0,121.15,674.0,688.0,55.92,892.3333333333334,930.0,157.92,822.4044,897.666,114.3,878.6111111111111,839.5,359.96
