planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
01200518,Beusselkiez,763,712,618,9,23,28,582,3,343,3,593.9656357388316,573.5,154.28,567.0,550.5,139.64,593.9090909090909,611.0,116.85,676.5555555555555,675.0,104.54,719.8976666666667,706.14,67.02,821.0384615384615,861.0,201.82
01200519,Emdener Straße,889,819,723,11,27,43,671,10,328,10,631.6810730253353,604.0,181.84,522.3333333333334,507.0,95.2,588.95,592.5,153.98,614.6,611.0,114.56,732.7766,720.8299999999999,69.1,930.7837837837837,919.0,326.93
01200520,Bremer Straße,1080,995,884,12,36,48,811,17,427,13,617.4488286066585,589.0,178.83,528.0,513.5,82.23,587.7407407407408,566.0,115.28,816.6315789473684,761.0,286.08,816.3788235294118,746.31,218.17,947.8,908.0,375.16
01200521,Zwinglistraße,578,540,469,6,20,16,432,10,276,9,586.7291666666666,553.0,182.09,526.0,555.5,81.74,514.9285714285714,515.0,82.29,581.1538461538462,506.0,176.35,694.6451,687.69,123.27,700.5454545454545,726.0,292.42
01200522,Elberfelder Straße,1250,1158,1024,9,29,63,930,9,589,8,569.9795698924731,558.0,169.97,525.8571428571429,514.0,114.31,541.4761904761905,545.0,153.83,673.8333333333334,657.5,185.23,724.8052222222223,659.567,113.49,829.8771929824561,828.0,323.14
01200623,Stephankiez,1173,1083,968,16,48,42,900,18,491,16,624.2044444444444,586.0,198.19,507.07142857142856,516.0,116.94,587.8333333333334,565.0,120.98,683.3461538461538,635.0,141.92,765.8907777777777,768.858,109.41,876.2105263157895,843.0,302.67
01200624,Heidestraße,408,343,309,2,35,30,288,18,196,15,565.4236111111111,523.0,181.44,497.0,497.0,62.23,596.1,557.0,119.76,722.7307692307693,695.5,193.65,823.3525,789.7465,131.79,913.04,730.0,474.34
01200625,Lübecker Straße,864,797,688,20,39,28,636,23,372,20,612.874213836478,569.5,192.8,498.7368421052632,489.0,112.36,612.1212121212121,570.0,222.03,807.4814814814815,687.0,290.7,791.217304347826,764.837,152.59,907.0454545454545,877.5,367.15
01200626,Thomasiusstraße,728,672,586,11,29,27,548,13,311,13,610.9872262773723,569.5,197.25,469.25,453.5,71.3,539.304347826087,512.0,79.18,646.1052631578947,580.0,203.27,666.319923076923,684.35,93.93,809.8260869565217,691.0,336.69
01200627,Zillesiedlung,662,638,539,3,13,11,489,6,279,6,615.0899795501023,580.0,193.61,529.0,529.0,33.94,528.5454545454545,522.0,173.06,779.0,766.5,152.9,723.3571666666667,700.123,95.71,1029.5454545454545,982.0,452.41
01200628,Lüneburger Straße,2033,1823,1694,16,169,36,1533,108,954,80,575.119373776908,548.0,203.88,481.1,479.5,99.46,528.5714285714286,479.5,129.08,692.9924812030075,700.0,246.78,830.1155000000001,793.8185000000001,162.52,816.6923076923077,671.5,454.62
01200629,Hansaviertel,803,746,681,14,22,35,622,8,352,8,608.152733118971,572.0,180.84,502.6666666666667,461.5,120.61,604.125,605.0,82.71,665.9,707.0,139.94,707.539,699.4269999999999,115.89,816.34375,760.0,314.67
01300730,Drontheimer Straße,1238,1158,880,14,39,41,813,21,409,15,641.9384993849939,599.0,212.5,542.6,481.0,172.8,615.1388888888889,598.0,102.32,740.44,733.0,113.59,814.2524285714286,764.293,141.68,878.3611111111111,872.0,262.47
01300731,Koloniestraße,986,904,800,15,30,52,718,11,301,6,666.041782729805,626.5,196.97,608.3076923076923,577.0,138.59,665.7307692307693,617.5,127.42,896.1875,769.5,337.16,898.2447272727273,734.5,332.21,846.4651162790698,769.0,253.55
01300732,Soldiner Straße,946,866,747,17,32,46,699,8,330,5,651.5422031473533,611.0,189.81,611.4375,539.5,159.66,606.3333333333334,581.5,79.66,901.3571428571429,828.5,238.32,6568.061249999999,816.303,16205.02,990.0,1082.0,374.92
01300733,Gesundbrunnen,1677,1569,1404,28,46,62,1295,26,748,21,607.2440154440154,570.0,193.09,508.60869565217394,480.0,124.02,605.525,575.5,139.46,746.3548387096774,682.0,233.75,790.4094615384615,738.173,178.42,947.4545454545455,843.0,411.82
01300834,Brunnenstraße,1983,1840,1615,23,76,66,1488,33,905,26,599.7896505376344,551.5,199.27,497.77777777777777,443.5,125.43,613.1940298507462,584.0,170.88,727.695652173913,661.0,228.4,788.9467575757575,757.293,143.33,827.0754716981132,614.0,444.61
01300835,Humboldthain Süd,1334,1240,1082,12,44,50,1001,19,612,16,607.067932067932,556.0,198.91,478.3333333333333,474.0,53.08,562.1578947368421,541.5,69.46,704.5416666666666,623.0,227.15,808.5136315789474,770.757,184.88,843.85,703.0,438.32
01300836,Humboldthain Nordwest,2488,2292,2013,23,72,121,1823,33,1157,28,568.385079539221,523.0,225.3,474.5,452.0,112.51,489.6271186440678,469.0,131.16,744.6216216216217,686.0,152.83,786.3555151515152,738.5,137.51,790.968085106383,619.0,415.49
01400937,Afrikanische Straße,1524,1413,1244,17,57,53,1146,29,589,22,625.2356020942408,594.5,201.44,517.8571428571429,539.0,114.1,669.3953488372093,605.0,215.5,715.4827586206897,686.0,151.51,799.6127586206896,726.763,161.31,934.2045454545455,887.0,339.61
01400938,Kameruner Straße,2471,2202,901,12,71,61,842,36,484,31,601.2197149643705,563.0,212.49,442.6666666666667,451.0,142.85,583.3333333333334,578.0,100.34,727.1136363636364,715.0,174.1,802.0374444444446,787.539,128.38,892.8235294117648,830.0,364.84
01400939,Glasgower Straße,734,657,573,17,38,38,525,17,335,15,565.0552380952381,520.0,218.21,409.7857142857143,396.5,82.58,506.65714285714284,469.0,153.1,745.4583333333334,751.5,272.49,786.2451764705883,785.07,144.81,765.5,628.0,375.62
01400940,Schillerpark,1041,991,865,15,21,29,787,8,472,7,598.3506988564168,550.0,202.94,581.1666666666666,557.0,161.17,550.1764705882352,482.0,172.24,642.3,628.0,182.36,847.3901250000001,785.347,245.45,666.44,595.0,209.19
01400941,Londoner Straße,513,502,431,15,5,6,400,1,220,0,613.7275,576.0,191.05,500.64285714285717,515.5,107.03,605.75,583.0,111.4,604.0,511.0,165.43,955.57,955.57,,979.3333333333334,814.0,419.06
01400942,Westliche Müllerstraße,1143,1055,945,14,45,43,876,27,527,21,590.7054794520548,549.5,200.26,507.5833333333333,482.0,132.28,543.7560975609756,536.0,114.06,780.8620689655172,761.0,214.68,799.9689259259259,792.283,137.92,951.5714285714286,938.0,445.78
01401043,Antonstraße,1032,967,844,20,35,30,775,10,500,8,570.6567741935484,517.0,204.84,504.6111111111111,501.5,116.71,492.0,489.5,71.26,697.75,714.5,87.15,840.3772999999999,805.8015,210.38,691.6296296296297,539.0,299.7
01401044,Uferstraße,1215,1137,988,20,37,41,910,14,565,12,578.6901098901099,546.5,208.09,489.2,486.0,122.56,474.11538461538464,466.0,77.92,758.1764705882352,736.0,136.55,773.2553571428573,743.7365,121.16,824.5588235294117,648.0,436.14
01401045,Schwedenstraße,945,887,794,3,24,34,729,6,426,6,613.914951989026,567.0,220.45,546.5,546.5,103.94,529.0,553.5,90.29,677.9166666666666,690.0,97.51,754.0065,751.8365,84.33,894.2,744.0,403.21
01401046,Nordufer,797,741,644,11,24,31,598,8,333,5,618.3511705685619,582.5,194.44,509.1111111111111,441.0,132.23,605.75,587.0,77.99,865.5555555555555,778.0,288.68,932.6149999999999,839.1155,341.84,1047.0357142857142,1069.5,374.9
01401047,Sparrplatz,897,842,756,13,18,37,694,6,428,5,582.4207492795389,541.0,200.58,500.9,506.0,73.58,516.9285714285714,502.0,89.93,780.7142857142857,764.0,210.06,810.9456666666666,807.1365000000001,88.66,1001.8181818181819,1141.0,392.62
01401048,Leopoldplatz,1187,1092,989,12,43,52,899,20,529,17,599.4516129032259,549.0,212.05,529.1,474.5,212.04,557.1944444444445,515.5,124.83,709.5454545454545,722.5,180.93,917.1816500000001,815.413,406.57,807.2666666666667,635.0,361.35
01401049,Schulstraße,1587,1495,1141,22,38,52,1050,23,638,18,600.9647619047619,552.5,205.97,557.1764705882352,502.0,157.58,556.5588235294117,534.5,118.3,747.5384615384615,671.5,219.47,806.0745217391304,760.79,185.71,861.9574468085107,729.0,353.71
02100101,Askanischer Platz,1199,1081,952,10,71,47,881,37,522,32,602.4199772985244,573.0,175.2,483.3333333333333,466.0,38.29,607.1641791044776,572.0,114.1,759.1372549019608,751.0,168.73,803.7082162162162,762.46,175.03,728.1860465116279,625.0,232.69
02100102,Mehringplatz,1534,1407,1257,13,65,62,1162,28,709,26,597.4070567986231,563.5,181.01,486.6363636363636,470.0,50.99,596.7924528301887,589.0,139.97,796.2926829268292,739.0,195.72,798.9374999999999,765.9055000000001,218.38,719.9333333333333,641.0,260.18
02100103,Am Berlin Museum,565,504,439,11,34,27,411,23,305,19,556.7761557177615,515.0,172.45,481.1111111111111,433.0,121.02,556.4137931034483,554.0,107.5,657.074074074074,619.0,178.49,819.8082173913045,752.65,275.92,709.9,644.5,261.81
02100104,Moritzplatz,994,913,820,9,45,36,759,25,576,23,539.5191040843215,496.0,184.78,441.625,471.5,65.28,504.43589743589746,505.0,71.27,620.7777777777778,590.0,128.98,701.62808,668.1,140.59,863.1212121212121,734.0,358.65
02100105,Prinzenstraße,1187,1112,965,25,26,49,885,13,684,12,524.3209039548022,483.0,167.96,426.9583333333333,404.0,131.45,477.1818181818182,467.0,54.32,644.875,655.5,124.44,652.5267692307692,627.447,169.7,770.1333333333333,618.0,390.76
02100106,Wassertorplatz,1298,1195,1104,20,51,52,978,21,720,20,530.9498977505112,481.0,194.2,399.93333333333334,390.0,75.0,496.0882352941176,457.5,123.59,664.25,593.5,211.01,670.3323333333333,704.103,123.05,697.7173913043479,563.5,321.65
02200207,Gleisdreieck,362,320,299,4,30,12,282,12,137,8,659.2624113475177,612.0,229.96,537.0,537.0,141.42,666.1923076923077,652.5,98.92,770.3125,713.0,159.67,859.5736666666667,828.155,150.32,901.1111111111111,879.0,250.31
02200208,Rathaus Yorckstraße,931,872,789,8,22,37,714,11,475,7,575.6442577030813,546.0,178.46,516.3333333333334,485.5,95.38,588.8,522.0,161.8,772.375,665.0,224.95,890.5065454545455,850.06,274.17,751.1388888888889,713.0,233.76
02200209,Viktoriapark,920,826,733,6,30,64,676,19,456,17,576.0532544378698,546.0,157.9,523.6,499.0,88.89,590.72,568.0,131.65,672.5714285714286,676.0,118.01,771.9175263157895,672.56,384.14,743.3333333333334,710.5,205.55
02200210,Urbanstraße,1311,1172,1059,22,79,59,958,27,655,25,532.1795407098122,497.5,203.7,427.57894736842104,388.0,138.58,511.44117647058823,487.0,131.05,738.1515151515151,689.0,181.45,689.8648888888888,662.157,109.03,660.0,546.0,305.81
02200211,Chamissokiez,1349,1216,1091,16,67,66,993,36,656,30,580.1852970795569,547.0,169.11,458.0,447.0,83.36,545.925925925926,517.5,158.81,737.219512195122,713.0,174.19,809.0901111111112,730.3685,230.46,857.6964285714286,771.5,308.3
02200212,Graefekiez Süd,951,880,793,10,31,40,725,16,483,14,577.7889655172414,541.0,186.05,490.0,512.5,58.49,559.4285714285714,535.0,152.11,691.05,683.5,115.56,747.5957500000001,713.1885,152.08,800.3888888888889,704.0,312.53
02200213,Graefekiez Nord,1828,1697,1040,15,54,70,934,30,609,23,565.7762312633834,522.5,187.46,504.25,459.5,111.23,548.0888888888888,527.0,156.83,671.4102564102565,614.0,199.73,780.9527666666667,720.9680000000001,217.51,750.85,673.5,357.58
02300314,Oranienplatz,1254,1165,1055,12,46,43,937,9,693,9,548.7363927427962,496.0,200.51,411.1666666666667,437.0,88.32,470.76666666666665,449.0,68.38,630.8333333333334,598.0,166.69,639.8335555555556,581.35,109.91,854.2051282051282,743.0,400.35
02300315,Lausitzer Platz,965,890,787,7,36,39,698,19,519,17,530.5716332378223,492.0,194.35,430.0,436.0,78.25,528.551724137931,508.0,133.81,622.8260869565217,592.0,263.1,729.3707368421054,733.29,159.72,705.4571428571429,604.0,308.27
02300316,Köpenicker Straße,832,765,681,9,28,39,601,6,443,4,559.2296173044925,507.0,200.65,420.8333333333333,424.5,113.86,696.4782608695652,590.0,344.37,659.8333333333334,602.5,225.74,721.8818333333334,699.652,212.78,772.0625,728.5,298.89
02300417,Reichenberger Straße West,982,886,782,8,38,57,706,13,504,11,528.6883852691218,481.0,206.93,426.14285714285717,390.0,119.15,539.3928571428571,546.0,142.29,690.047619047619,688.0,228.67,748.7374615384616,690.066,210.69,641.96,573.5,281.05
02300418,Reichenberger Straße Ost,826,753,677,14,41,32,581,11,381,11,552.065404475043,518.0,190.13,485.22222222222223,499.0,165.3,505.1818181818182,444.0,126.66,646.421052631579,507.0,238.58,679.2162727272727,684.616,81.66,684.7272727272727,496.5,346.28
02300419,Wrangelkiez,1358,1267,1164,18,48,43,1039,11,689,10,580.446583253128,534.0,195.27,513.8571428571429,438.0,197.81,536.1666666666666,516.0,134.81,626.0,584.5,148.75,634.9481818181819,624.2370000000001,118.18,852.7027027027027,772.0,347.32
02400520,Barnimkiez,1505,1338,789,12,50,26,719,21,471,20,594.894297635605,547.0,199.74,484.6,464.0,66.59,649.8409090909091,622.0,142.3,693.9565217391304,655.0,127.45,742.8546666666667,711.04,129.71,870.4761904761905,812.0,309.36
02400521,Friedenstraße,970,900,805,8,28,42,739,13,508,13,568.9932341001353,532.0,184.11,509.75,538.5,89.12,577.2173913043479,563.0,123.12,713.2142857142857,691.5,167.99,724.4813846153846,722.42,76.63,812.0645161290323,672.0,380.8
02400522,Richard-Sorge-Viertel,1084,1027,911,16,23,34,820,13,526,11,589.8121951219512,545.5,197.75,491.2,494.0,65.79,603.2105263157895,525.0,175.53,736.2666666666667,715.0,266.09,753.6788461538462,705.02,197.48,898.9333333333333,752.0,419.64
02400623,Andreasviertel,2526,2371,2143,36,91,63,1938,45,1426,37,543.4587203302374,496.0,193.16,426.46875,398.5,101.7,534.0,508.5,128.42,677.6065573770492,623.0,182.19,791.908577777778,746.673,320.24,770.7843137254902,599.0,393.49
02400624,Weberwiese,1084,1001,885,13,44,38,796,15,547,12,532.5125628140704,477.0,212.48,421.0,384.0,121.52,489.83870967741933,442.0,136.18,551.3809523809524,447.0,190.54,796.3359333333334,749.93,208.56,802.6451612903226,623.0,450.98
02400625,Wriezener Bahnhof,917,827,779,7,66,24,702,38,493,31,552.8803418803419,505.0,197.06,408.3333333333333,408.0,7.51,532.4444444444445,499.0,129.64,672.804347826087,606.0,225.21,745.8910789473686,697.5015000000001,207.71,868.625,927.5,385.0
02500726,Hausburgviertel,593,544,480,11,21,28,442,9,252,7,608.6244343891402,579.0,179.69,493.6,492.5,77.13,577.8333333333334,583.0,142.43,704.9230769230769,707.0,152.23,845.9753333333333,646.664,464.51,922.28,830.0,322.27
02500727,Forckenbeckplatz,679,624,560,6,26,29,516,11,332,10,582.0,551.5,175.74,474.6666666666667,476.0,57.44,549.45,552.5,77.99,707.3333333333334,602.5,247.62,726.1532727272727,692.36,98.24,958.7407407407408,784.0,403.07
02500728,Samariterviertel,746,704,619,6,20,22,553,8,323,7,604.6636528028934,573.0,174.23,469.2,512.0,109.2,584.8571428571429,577.0,88.79,635.0,563.5,155.81,869.3116249999999,731.8615,486.16,708.9411764705883,662.0,207.59
02500729,Pettenkofer Straße,744,701,630,8,23,20,563,9,317,8,626.1563055062167,586.0,189.23,469.8333333333333,456.5,65.93,641.6842105263158,597.0,206.24,703.4545454545455,683.0,138.49,822.9572222222222,741.59,369.79,1137.076923076923,1317.0,494.43
02500830,Niederbarnimstraße,329,290,259,3,13,25,226,8,158,8,559.9159292035398,511.5,182.55,455.0,455.0,113.14,491.4,489.5,51.4,586.3333333333334,544.0,107.45,711.67575,696.995,70.07,797.952380952381,760.0,403.5
02500831,Wismarplatz,574,533,462,5,16,25,423,5,273,4,594.0945626477542,555.0,185.4,474.4,443.0,79.36,562.8181818181819,518.0,100.93,686.3,584.5,267.35,722.7324000000001,682.786,135.43,1048.409090909091,1074.0,416.49
02500832,Traveplatz,631,583,515,7,21,27,467,8,283,4,611.5246252676659,569.0,196.72,647.5,504.5,370.47,629.4444444444445,571.0,126.17,881.8181818181819,751.0,375.98,810.871125,831.585,158.99,1065.0434782608695,1025.0,380.65
02500833,Boxhagener Platz,875,795,713,11,28,52,634,13,422,10,562.6813880126183,516.5,215.29,628.625,575.5,218.22,549.3913043478261,513.0,117.62,622.578947368421,548.0,177.59,797.4927692307691,787.19,117.91,880.6222222222223,772.0,426.09
02500834,Revaler Straße,1206,1128,1026,12,50,28,915,15,617,11,564.7540983606557,524.0,187.69,464.6666666666667,443.0,150.07,558.6153846153846,525.0,123.14,588.5769230769231,529.0,267.53,789.9871333333333,746.73,196.73,793.75,671.0,376.05
02500835,Stralauer Kiez,1702,1599,1486,15,58,45,1331,30,830,24,592.9421487603306,555.0,198.23,481.6363636363636,461.0,90.04,547.5581395348837,526.0,114.79,679.5428571428571,636.0,192.0,751.2833666666667,717.922,160.23,790.6052631578947,705.0,345.15
02500836,Stralauer Halbinsel,395,373,331,5,9,12,292,4,109,2,656.1643835616438,632.5,174.28,537.0,524.0,65.48,662.2857142857143,599.0,121.52,752.4,659.0,212.84,879.7317499999999,878.1415,209.03,1018.5,860.5,396.46
03100101,Bucher Forst,490,433,374,5,25,30,309,10,81,6,749.4433656957929,679.0,247.75,627.0,627.0,121.62,874.3333333333334,788.0,323.59,1036.5384615384614,987.0,340.15,894.3050999999999,898.8865,80.96,823.2307692307693,833.0,187.99
03100102,Klinikum Buch,633,540,337,6,33,23,255,19,136,0,634.1647058823529,588.0,189.39,595.5,620.5,125.47,734.8823529411765,736.0,134.37,915.2692307692307,798.5,255.54,1094.3194736842106,1083.104,119.87,902.4166666666666,842.5,263.05
03100103,Karower Chaussee,1290,1217,1037,12,48,25,859,14,447,5,655.4982537834692,593.0,233.54,604.0,567.5,122.44,728.6,735.0,126.73,828.0526315789474,816.0,133.96,949.6927857142855,966.5355,142.77,957.6875,836.0,290.73
03200204,Blankenfelde,247,228,209,7,7,12,172,0,43,0,796.9651162790698,728.5,278.33,690.8333333333334,589.5,233.55,821.2,856.0,240.9,,,,,,,982.0,806.5,412.82
03200205,Uhlandstraße,675,642,562,4,13,20,499,2,130,1,746.9719438877755,671.0,246.13,771.25,749.0,178.99,729.1666666666666,596.5,261.66,770.5,770.5,26.16,831.0944999999999,831.0944999999999,164.84,944.7647058823529,817.0,385.69
03200206,Pastor-Niemöller-Platz,585,551,491,13,7,27,448,2,182,1,665.9174107142857,630.0,185.4,541.3,517.5,66.86,477.75,487.5,88.31,919.0,871.0,363.3,946.4185,946.4185,434.68,694.1333333333333,671.0,175.0
03200207,Herthaplatz,919,873,753,6,14,32,679,4,254,2,697.8512518409426,653.0,221.33,529.8,526.0,83.7,603.5,554.0,139.0,808.75,723.0,245.5,924.44475,898.0835,179.77,678.9090909090909,567.5,339.64
03200308,Nisbléstraße,370,349,306,5,4,17,283,2,133,2,682.696113074205,613.0,245.43,532.0,490.0,113.21,555.5,555.5,88.39,605.5,605.5,248.19,595.7015,595.7015,218.73,943.9,749.0,447.8
03200309,Eddastraße,461,432,389,6,5,23,351,1,173,1,657.94301994302,603.0,241.88,500.8333333333333,459.5,101.36,569.0,565.0,149.93,419.0,419.0,,582.76,582.76,,800.0526315789474,722.0,382.73
03200310,Krugpfuhl,676,648,552,12,12,16,497,4,249,3,688.9859154929577,600.0,244.71,642.3333333333334,637.0,125.53,661.125,621.5,227.56,1058.75,1103.0,402.82,922.12725,822.7864999999999,398.0,814.3636363636364,770.0,283.8
03300411,Karow Nord,892,862,741,14,14,16,626,7,359,6,619.2396166134185,564.0,220.33,523.375,449.0,132.77,678.4444444444445,627.0,158.21,876.5555555555555,867.0,97.44,863.351857142857,832.94,98.05,920.5,709.5,397.93
03300412,Karow Bahnhof,423,402,351,12,8,13,291,3,135,3,660.2920962199313,616.0,249.74,528.6363636363636,504.0,125.34,678.0,643.0,62.34,757.25,752.5,116.97,800.8436666666666,840.487,123.65,830.8333333333334,826.0,155.18
03300413,Karow Ost,218,204,177,6,7,7,155,2,92,1,609.6774193548387,565.0,212.88,432.75,440.5,53.52,1046.6666666666667,795.0,620.07,759.0,708.0,175.16,956.3655000000001,956.3655000000001,332.88,700.3333333333334,719.5,86.98
03300514,Blankenburg,662,631,569,13,14,17,522,4,194,3,704.7145593869732,652.0,224.66,546.0,528.5,83.16,710.5,637.5,256.92,830.125,825.5,206.93,885.45575,829.1034999999999,174.57,835.3571428571429,649.0,452.47
03300515,Blankenburger Süden,25,22,20,0,2,1,19,0,8,0,706.421052631579,656.0,194.83,,,,479.0,479.0,1.41,,,,,,,489.0,489.0,
03300516,Heinersdorf,887,825,721,11,26,36,649,10,300,7,667.6918335901387,615.0,219.59,595.6,588.0,155.31,714.6842105263158,648.0,293.75,676.0769230769231,642.0,140.81,870.2041999999999,861.495,236.9,793.71875,746.5,194.98
03300517,Märchenland,210,189,168,0,11,10,145,3,48,2,724.1586206896552,665.0,227.36,,,,664.2857142857143,689.0,131.62,772.6666666666666,813.0,127.38,895.6723333333333,875.36,119.68,893.125,965.5,273.01
03400618,Rosenthal,349,332,298,4,10,7,242,3,57,3,760.4504132231405,708.5,246.6,595.0,579.0,311.7,629.6666666666666,636.0,79.52,811.3333333333334,758.0,155.04,799.2343333333333,765.553,65.11,974.4,844.0,291.99
03400619,Wilhelmsruh,927,875,782,14,32,19,690,16,232,4,701.2811594202899,679.0,220.13,524.6,521.0,96.58,661.8235294117648,611.0,123.49,842.1764705882352,702.0,239.67,995.4945625000003,942.2905000000001,214.18,896.2222222222222,903.0,321.07
03400620,Schönholz,397,357,326,9,14,26,306,4,107,4,689.8235294117648,648.5,187.55,548.7777777777778,586.0,91.19,610.0,587.0,162.36,836.5,843.0,84.43,838.7185000000001,846.6605,58.18,973.0,941.0,381.0
